13683739;39070;NULL;2013-11-09 07:51:02.000;2013-11-09 07:56:02.000;300;NULL;11
13683741;39092;NULL;2013-11-09 07:51:03.000;2013-11-09 07:51:10.000;7;NULL;0
13683746;39064;NULL;2013-11-09 07:51:07.000;2013-11-09 07:51:20.000;13;NULL;8
13683753;39091;NULL;2013-11-09 07:51:11.000;2013-11-09 07:58:27.000;436;NULL;3
13683756;39092;NULL;2013-11-09 07:51:13.000;2013-11-09 07:51:28.000;15;NULL;0
13683766;39064;NULL;2013-11-09 07:51:21.000;2013-11-09 07:51:27.000;6;NULL;5
13683772;39064;NULL;2013-11-09 07:51:27.000;2013-11-09 07:58:30.000;423;NULL;8
13683786;39092;NULL;2013-11-09 07:51:37.000;2013-11-09 07:52:03.000;26;NULL;0
13683824;39092;NULL;2013-11-09 07:52:12.000;2013-11-09 07:53:04.000;52;NULL;0
13683874;39092;NULL;2013-11-09 07:53:04.000;2013-11-09 07:53:10.000;6;NULL;1
13683876;39054;NULL;2013-11-09 07:53:05.000;2013-11-09 07:57:03.000;238;NULL;3
13683878;39057;NULL;2013-11-09 07:53:06.000;2013-11-09 08:11:16.000;1090;NULL;3
13683880;39055;NULL;2013-11-09 07:53:07.000;2013-11-09 07:55:36.000;149;NULL;3
13683882;39058;NULL;2013-11-09 07:53:08.000;2013-11-09 08:14:01.000;1253;NULL;3
13683888;39092;NULL;2013-11-09 07:53:12.000;2013-11-09 07:54:48.000;96;NULL;3
13683925;39067;NULL;2013-11-09 07:53:48.000;2013-11-09 07:57:22.000;214;NULL;3
13683947;39061;NULL;2013-11-09 07:54:10.000;2013-11-09 08:40:49.000;2799;NULL;3
13683969;39094;NULL;2013-11-09 07:54:32.000;2013-11-09 07:55:05.000;33;NULL;1
13683986;39092;NULL;2013-11-09 07:54:48.000;2013-11-09 07:55:41.000;53;NULL;1
13684001;39066;NULL;2013-11-09 07:55:02.000;2013-11-09 07:55:52.000;50;NULL;7
13684005;39094;NULL;2013-11-09 07:55:05.000;2013-11-09 07:55:15.000;10;NULL;3
13684015;39094;NULL;2013-11-09 07:55:15.000;2013-11-09 07:57:47.000;152;NULL;1
13684036;39055;NULL;2013-11-09 07:55:36.000;2013-11-09 08:10:51.000;915;NULL;1
13684048;39092;NULL;2013-11-09 07:55:46.000;2013-11-09 07:56:01.000;15;NULL;3
13684055;39066;NULL;2013-11-09 07:55:52.000;2013-11-09 07:56:04.000;12;NULL;5
13684064;39092;NULL;2013-11-09 07:56:01.000;2013-11-09 07:57:08.000;67;NULL;1
13684066;39070;NULL;2013-11-09 07:56:02.000;2013-11-09 07:59:36.000;214;NULL;11
13684071;39066;NULL;2013-11-09 07:56:05.000;2013-11-09 08:05:40.000;575;NULL;5
13684128;39054;NULL;2013-11-09 07:57:03.000;2013-11-09 08:09:36.000;753;NULL;1
13684139;39092;NULL;2013-11-09 07:57:12.000;2013-11-09 08:08:39.000;687;NULL;3
13684150;39067;NULL;2013-11-09 07:57:22.000;2013-11-09 08:15:18.000;1076;NULL;1
13684175;39094;NULL;2013-11-09 07:57:47.000;2013-11-09 08:24:03.000;1576;NULL;3
13684188;39093;NULL;2013-11-09 07:58:00.000;2013-11-09 07:58:17.000;17;NULL;1
13684206;39093;NULL;2013-11-09 07:58:17.000;2013-11-09 07:59:01.000;44;NULL;0
13684217;39091;NULL;2013-11-09 07:58:27.000;2013-11-09 07:59:16.000;49;NULL;1
13684222;39064;NULL;2013-11-09 07:58:31.000;2013-11-09 07:58:39.000;8;NULL;0
13684231;39064;NULL;2013-11-09 07:58:39.000;2013-11-09 07:58:55.000;16;NULL;0
13684253;39064;NULL;2013-11-09 07:58:58.000;2013-11-09 07:59:03.000;5;NULL;0
13684256;39052;NULL;2013-11-09 07:59:00.000;2013-11-09 07:59:40.000;40;NULL;3
13684266;39093;NULL;2013-11-09 07:59:06.000;2013-11-09 08:16:20.000;1034;NULL;3
13684269;39064;NULL;2013-11-09 07:59:07.000;2013-11-09 07:59:58.000;51;NULL;8
13684281;39091;NULL;2013-11-09 07:59:17.000;2013-11-09 08:00:05.000;48;NULL;1
13684300;39070;NULL;2013-11-09 07:59:36.000;2013-11-09 08:04:36.000;300;NULL;9
13684304;39052;NULL;2013-11-09 07:59:40.000;2013-11-09 08:09:21.000;581;NULL;1
13684334;39091;NULL;2013-11-09 08:00:05.000;2013-11-09 08:08:49.000;524;NULL;3
13684349;39064;NULL;2013-11-09 08:00:14.000;2013-11-09 08:00:33.000;19;NULL;0
13684373;39064;NULL;2013-11-09 08:00:35.000;2013-11-09 08:00:41.000;6;NULL;1
13684380;39064;NULL;2013-11-09 08:00:41.000;2013-11-09 08:00:53.000;12;NULL;8
13684396;39064;NULL;2013-11-09 08:00:57.000;2013-11-09 08:01:03.000;6;NULL;1
13684414;39064;NULL;2013-11-09 08:01:10.000;2013-11-09 08:01:37.000;27;NULL;0
13684441;39064;NULL;2013-11-09 08:01:37.000;2013-11-09 08:01:43.000;6;NULL;8
13684450;39064;NULL;2013-11-09 08:01:45.000;2013-11-09 08:01:52.000;7;NULL;8
13684458;39064;NULL;2013-11-09 08:01:52.000;2013-11-09 08:02:08.000;16;NULL;0
